review,label
哈哈哈哈~是的是的，爱屎了~哈哈，多多温故吧。我们都喜欢。我又在温故了~又见小方~,开心
请问阿冈老师是两个电视一起看的吗，好忙啊，哈哈哈今晚是组合淘汰赛，快男刚淘汰了和谐度不够的A-show组合，花儿朵朵这边也同时淘汰了大眼睛组合。其实，这一组演唱的5个，大眼睛组合并不是最差的，不过她们却最早被淘汰了！紧接着这边快男立刻又来了Delay组合，貌似和谐度也不是那么突出哦！,惊讶
需要入手么？感觉并不是每个人都适合冬天总是少不了它的，今日话题围绕完毕，闪人,疑问
悲剧啊！老大竟然要我直播解说23号南昌客场对辽宁的比赛，李国利去鹰潭放鸽子去了！！！天啊！我每天做得杂役够多了，每天满脑子我的斗地主。请大家怀揣着一颗包容的心去收看江西第一位女解说员亮相荧屏！阿门，看得起你也不见得是件好事。,伤心
说《SALT》超级好看，真是期待啊！女神！国内会上吗？P.S别跟问，他喜欢故意透露剧情！,期待
回复真没吃。谢谢！没见过您这么专业的爸爸，敬礼！很快会过去的，也不要吃太多蜜饯，中国的这种东西不健康的持续恶心，持续健康。,感激
快看快看放一張喝香檳酒的wallace,开心
"37°2Paradise:越秀区环市东路天胜村7号一楼底层（21中入口第一路口右转),订座电话：020-8359115739761197,我会找到你的~等我...",期待
这么快就要毕业了，论文答辩结束以后~~~心里不是滋味~·~·~,伤心
戴思聪今早去世了。香港著名音乐教育家，在香港被誉为“音乐教父”和“巨星之父”，他在流行乐坛具有无法取代的权威和地位。戴思聪培育了王菲、刘德华、黎明、郭富城、陈晓东、林峰等一批歌坛巨星。梁朝伟、李嘉欣、吕良伟、林文龙、利智、黎姿、向海岚等影视明星也曾师从戴思聪。,伤心
弧线。。。侧面啊,困惑
【0822】【周杰伦非专辑歌曲】33.『城里的月光』（这首歌曲的背景是2008年05月24日，杰伦为了给灾区加油，将重庆个唱改为义演。弹头在现场读了一封杰迷的来信，非常感动。接着，杰伦以不插电的方式演唱了这首《城里的月光》，鼓励大家。）,感激
窗外鸟叫完了，鸡开始叫了！太阳！DownDownDown！,开心
谋财害命啊本来只想吓唬一下老婆而已，没想到把事情搞大了。。。,生气
对说：嘿嘿。。知道我姓什么吗？你真的姓姜吗？我也姓姜我也很想唱自己的歌。。我们可以合作吗？可是我什么都不会啊。。只会唱歌呵呵。。会不会是我们的幻想,好奇
好棒！时代不同了啊，在新天地的那位仰视未来的是高贵的，这是时尚，没和尚，人家是金融奇才呢，说不定的。头型真的不错。会不会某品牌新品发布？枪调相当浓！这和尚很有范儿，怪不得大呼小叫的...时装界的“推背图”，大家去找找秋冬流行点，他才是真正的大师！,赞扬
最近怎么那么多天灾人祸啊？看了好心疼！祈祷！保佑！11月21日21时50分，福建省福州市中选社区发生大火。造成约13、14幢民楼被烧毁，几十户居民受灾，没有造成人员伤亡。今天凌晨，根据相关部门的统计显示，有39户受灾群众，疏散了300余人，过火面积达1300余平方米。（据中国之声《新闻纵横》报道）,伤心
我好想每日吐槽卓越OTZ......,不满
回复大概只有夏商周三代吧！也不是特别明显，因为本身帝王就是巫师！政治宗教不分家！为何没人评这条呢宗教总想脱离政治，然而一直被绑架，盖因为上层建筑离不开信仰的高度；于是宗教的命运总与朝廷息息相关，跟朝廷和谐相处的那部分宗教“德高望重”成辅正教，不听话的便是在野教。宗教与朝廷这对欢喜冤家就像一对穿越时空的情侣，恩恩怨怨纠结数世不会有完结。,困惑
咩叫宣传?!呢D就叫宣传嘛!师哼红了!哈哈一个蝴蝶结引发的惨案。师哼我错了但是你火了大家大家。听我讲，我系好无辜噶，呢一切嘎一切。都系姓刘噶宣传部部长噶失败杰作，我衣服前面噶。千万米霖错，拒系一个巨大噶黑色蝴蝶结黎噶。。。。我噶清誉啊。。。跳落黄河都洗唔清了。。。,挑衅
吼吼．．．．．．．,激动
公示的，不是爱。是认同、欣赏和喜欢。贺炜迷人吧~~哈哈感觉像公开示爱呢。。@谭超,赞同
我要看下一页。哈哈，记得曾经有朋友以此状为我画过一漫画。【有趣的床单】可以躺在床上看文章，正是适合那些常常躺在床上吸收知识的同学。,期待
....................分享图片据说风姐获得了2010年世界小姐冠军得主..有图有真相,崇拜
[世博会智利馆消息][智利国花]“戈比爱”野百合花（柯碧韦）是喇叭藤科植物。花红色，偶尔也开白花，长度３—４寸，花瓣坚挺好像涂蜡。结椒形小果。花开藤上，藤攀缘在树干上。以智利南方多见。#AurelioMontes#,好奇
今天有空﹐心血來潮裝修一下獅子窩。告別黑色.....,开心
段奕宏而不是“段亦宏”，某群体对段奕宏的名字灰常在意，虽然这个“亦宏”很靠谱期待上海上海!!!段奕宏上海上海~段亦宏、左小青等。,期待
我希望，小爽是拉着翰锅胳膊的。不是这样干做着。像知青翰爽婚纱照系列完整版——谨以此片献给我爱的人——张翰郑爽，和爱我的各路朋友！希望大家永远的爱张翰和郑爽！（另：美是用来享受的，P此片只是为了欣赏美，别无它意！无论未来翰爽如何发展，希望我们都要心态成熟的一如既往的支持！祝各路朋友十一快乐！喜欢拿走，不喜勿砸！）,崇拜
经典的给我们更多的启示。①瀑布是江河走投无路时创造的奇迹。②人脉就是财脉。③世界上唯一不努力就能得到的只有年龄。④活着就开心点，因为要死很久。⑤还能冲动，表示对生活还有激情;总是冲动，表示还不懂生活。⑥人们眼里只有穿着真实衣服的谎言，却难以接受赤裸裸的真实⑧最简单可能是最深刻的。,思考
恋爱中的女人，总是相信她所爱的男子的身上，有着她所欲求的一切美德。恋爱中的男人，总是相信他所爱的女子的身上，有着他所欲求的一切美德。,赞同
还都真有涵养哈，看来我一点也不得瑟！得瑟，看看什么是得瑟,挑衅
我一觉睡醒咧，想好啥福利咩，老公，想不出来就我帮你想吧福利讓我想一下，先來一張耍帥照！,激动
连续输液三天还是未见好，心情相当烦躁。今天只得继续在家歇着，出差北京也取消了，媒体见面会和演员专访也录制不了，只好请同事代班。“安心静养”，说得容易，真病的难受看谁能心安。,无助
"。""萌""与“年龄”、“眼睛大小”，息息相关。",好奇
这样不错万众期待的日本人气彩妆kate马上要登录中国了，新的代言人火热出炉，资料刚刚到手，急不可待与大家分享哦~~其明星产品，中国市场即将主打的眼影，仅日本市场，获得每分钟销售20个的惊人好成绩呢。最近都忙着回答关于kate的问题，看来她会大麦哦,期待
美美的来张合影！,开心
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊亲爱的们我对不起嫩们！！！啊啊啊啊啊啊啊啊啊啊我错了！！！！,道歉
"回复我很好奇，说出来会有啥后果？:D俺的意思是说,比如相亲的时候,选秀的时候,参加非诚勿扰的时候,千万别张口就说,俺是处男.那请问处男的定义？与女性和谐相处，可以简称处女么？没生过孩子就算处女！",疑问
啊喜欢漫画家，帮忙推广一下比爾蓋子新書出版囉!如何减压？来看台湾著名漫画人赖有贤“比尔盖子”系列职场四格——《老板算什么》、《拿老板出气》。比尔是大企业的接班人，非常有钱。不服输，好面子，在女人面前大方，在男人面前小气。盖子是三流大学刚毕业的菜鸟。不负责任，喜欢说大话，胆小怕事，想赚大钱，想交女友却常碰壁。,疑问
肠子你衣服的另一半呢扇子真好看噗，嫩是潮人我衣服的另一半呢？！低调的姐姐们~~,惊讶
一大早就被冲击钻的声音惊醒，站也不是，坐也不是，就好像头顶一个大工地。,不满
阿鬼~~~透露点和钟汉良拍MV的事嘛~~~還在拍阿？？我和我兄弟恩（謝家豪）,激动
我你妹TAT制作组算你们狠！转给阿福福~~还算你们有良心！！！无【黑执事】走过路过不要错过这张啊！！官方的亲图OMG以前PS的全部都是浮云浮云！~这张是货真价实的吧！第二季制作组你们总算做了一件好事啊TAT,激动
。【童心·童真】-20-再来一场婚宴，也是接近三十年前。这个规格高一点，上饭店了~~不过哪个饭店不记得了.....亮点是左边的汽水，你喝过没？,开心
祝福他们祝福他们很般配。,赞同
排队上厕所！O,无语
"某人路过看看！！真是惨…但是好好笑哈哈太悲剧了.何必呢实在忍不住了真搞笑哈哈,又真系幾搞笑啵史上最杯具的一个人",伤心
本周五晚打麻将啊！不逐一了~~~小费总会给大家发短信的哈！,期待
不错，还真有那个想法姐弟恋挺好的，别犹豫了！,赞同
。小疯子，你这是要吃人嘛？J澈抱抱传送门：,挑衅
邀请康哥来我们这里晒太阳,期待
此围脖被转了16000多次…可见《泰坦尼克》的影响之大2012年《泰坦尼克》3d版本将重映强烈要求大陆引进票房绝对过亿《泰坦尼克号》的老年露丝扮演者格劳瑞亚-斯图尔特(GloriaStuart)于北京时间9月27日去世，享年100岁。让我们一起为她祷告，一路走好！希望她能在那边找到属于她的海洋之心……,崇拜
早上起来，窗外一片白茫茫，额，起雾了，能见度就50米左右~~嘻嘻，刚刚收集到了第1000个便便啦，哈哈,惊讶
"好久了这个老视频了,以前看过【这视频是真的吗？像一条游来游去的鱼！】足球场上最最尴尬的一幕）不过，好像这次的世界杯，他们都穿有比较长又紧的底裤。",好奇
昨晚莫名其妙的失眠了，天哪，可恶的失眠打乱了我整盘计划，我只能乖乖的等着下午三点的舞蹈课和晚上的主持课了，染发买东西又得往后推了。每天听着不同的人在我耳边说《唐山大地震》多好看多感人，可是我根本没有时间去看亲爱的同学们，你们都看了吗？,不满
小胖妞哈哈好可爱的猫猫啊。。哈哈。。。。笑死我了。想给你家的肥猫减肥吗？那就准备一个激光笔之类的东西吧【gif】,开心
好吧，貌似时间快到了。。。。本地的那位患者，很有胆量呀！值得鼓励！00，中山大学（大学城）教D401室。嘉宾：Ken仔、康叔,期待
强盗是人民公敌手机被抢了啊。好痛苦，刚买不久，而且是自己第一桶金买的，积攒了很久啊，还用不到一个月，讨厌死了，而且还是快到家被抢，气死我了。,不满
这些丑恶的脸！去把牢底坐穿吧。,生气
，看来我也是拖延症。尽管它是在避免令人不愉快的任务，但是沉湎于其中也不会让人快乐。,困惑
不过，缺点也不少:冷漠、难接近、不善变通、难以说服、向最好的看齐、对人对事要求极高、强烈的排他性和妒忌心，缺乏宽容让人倍感压力，报复心强，是可怕的敌人…呵呵，原来我天蝎有这么多优点啊！坚毅、执著、自信、深情、狂热、专注，无限的忠诚，深邃、有谋略和无法击跨的信念，一生致力于超越自我，常创造卓越和奇迹，具有磁石般吸引力…,否定
这纸做的小人好邪恶,困惑
那当然~企鹅们无敌陈老师我们抑郁了。。。,崇拜
台风的现在位置。越来越靠近啦,期待
不是说高科技吗？不是什么都发达吗？为什么，现实却是这样，骗子面对自然灾害，我们能认识预兆吗？有预感吗？能预知吗？有预警吗？有预报吗？有应急准备和相应的预案吗？有预防措施吗？如何才能把灾害的损失成本降到最低？——反思我们的预警机制！人类面临自然灾害不能只是一味地响应，最重要的是——预！是不是应该反思一下我们的预警机制了？！！——强烈呼吁！,困惑
考研考研！拿出你的状态来！！！,激动
忧郁的眼神，帅气的坐骑，瞬间就把我高傲的心击溃了。,崇拜
甩甩更健康有时候撒娇没有用的，会饿死的，只有抢啊！！！好口耐！！！！呀，呀，呀，卡住了！哇O(∩_∩)O哈哈~恩~我不嘛不嘛，我就要吃奶，哇~,撒娇
一说加薪，心里就老沉了…新浪微博团队很优秀，也很辛苦。强烈建议新浪给微薄团队加薪。要不同学请大家吃点好吃的～～～团队做微博快一年了，这张照片拍摄于去年这个时候，这个算现在微博的一个构思手稿。时间过得飞快。,赞扬
"这些人啊,老大一来都提前一个小时上班",期待
上班儿呢！这姿势太给力了！哪天我让我家那家伙也试试这姿势。。。咖啡来围观哈哈还能再给力一点吗？,激动
",甘岩，我都系刚踢完波．我地系天河公园．踢完波，出完汗，归家中。",开心
"。汗,这蘑菇长的,都跑电影院拍视频了哦买噶！！！！！！摇摆的婚约电影院对拍SP截图~~~大屏幕看我葱MV巨爽！！！！",开心
帝王攻~~==为毛不是女王攻自攻自受~还是又攻又受？哈哈引诱最高的受~~不错，很应景。擦弱攻变成受..邪气攻··帝王攻……【看看你的属性】一个有趣的小测试，快来按下“Esc”看看到底你是属于什么属性呢？,挑衅
欣赏晚上好！呵呵，听赞美之声美哉！闻英之声美哉！忍不住的称呼啊。再说也显得我有点文化。谢谢樵夫老师鼓励，下午好！【七绝.题画诗】云纱轻罩岱山踪，绛树摇摇拂壑风。峻岭浮天碧寒意，滔滔耸耸百千重。-诗刊,赞扬
不管名字是真的还是假的但好笑的确是真的当然是假的。这名单是以前网上一个贴子的汇总，都是网友说的，有些名字可能真有。。真的假的？刘产、赖月京（还是个男的）、范剑、姬从良、范统、夏建仁、朱逸群、秦寿生（亏他父母想得出）庞光、杜琦燕、魏生津、矫厚根、沈京兵、杜子腾。排名第一的：史珍香。减减压，不准笑。,疑问
回复接近群众嘛。哈哈WhyQQ?notMSN什么叫做呢？地球村就是我坐在成都的教师里同澳洲和美国的同学聊QQ……,好奇
潮人Time-Gone,崇拜
我也收到啦！吃到的最好吃的月饼！收到啦，还挺快涅~亲爱的亲爱的，谢谢！味道很赞，裤头儿人手一饼。,开心
::转，male可以少排队:。我中午去取钱，被“对公业务”的英文版灿烂烂的惊吓到了！！,惊讶
老师的问答题大家猜猜我在看什么？美女是谁？被美女压在身下的又是谁？,好奇
今年江苏高考作文《绿色生活》“土”（我这么认为），数学超级难，（我们数学老师也这么说）苦了你们了。,不满
下午走了，舍不得U,伤心
。天上人间，甄士隐；人间地狱，富士康。,困惑
它真的好大啊！）,惊讶
很萌很有爱的袋子~~~【浪漫包装】虽然说很多东西不能看外表的包装，但是当你看到俩包装，你还是会偷瞄一下吧···,赞同
有种继续删，我累死你越看越想老电影千万别停止，10分钟我了200条！已经被删150条了！坚持转！我疯了，因为今天老子就是要疯狂这个消息！待删~,挑衅
宝贝有了新朋友，me2～生活真是无限美好～,开心
看旁边的拖鞋就知道是被包养的,不满
为什么昨天弄的那个全城的动图我一上传它就不动了额，变成jpg了,困惑
胖子变瘦！！！按下键盘左上角的“Esc”键，看看在中秋佳节到来之时你最幸运的事是什么？据说超准的。。。（via@菜鸟中的专业）,赞同
盼了一个多星期就等今天,期待
这好，不用便签条贴冰箱了。亲爱的，我能用面包机写出情书给你吃！,开心
他已经不是原来的他，而你，也不再是过去的你。忘记那个人，不如忘记自己，告诉自己，不是怕他忘记，而是怕他有一天重新把你想起。岁月带走的是记忆，但回忆会越来越清晰。真的有一天，他回过头来告诉你，他一直在惦记你，千万不要相信，因为，他已经不是原来的他，而你，也不再是过去的你。,伤心
你咋就放我的呢~哎呀呀~不厚道~合照发我Q吧你知道我的Q吧就是马小马~这次多亏了你了。。。。以前在微博上觉得你对服装啊还有创意这些很感兴趣就很注意你没想到人也这么好。。。哈哈~曝光一下美女马。。。这次私逃出来神马的太值得了。。快来问我要合照。。哈哈哈,开心
笑惨了这些回复都太有才鸟！我已经被震精了！,惊讶
1.你是他最后一个女人。2.从后面抱着你睡觉，把你拥在怀里。3.有些事情不想你知道，因为不希望你难过。4.和你的死党相处融洽，给你买礼物时，偶尔捎带她一份，帮你做人情。5.介绍他好朋友给你认识。6.没有哪个男人，比他更了解你，并在了解你之后，仍然爱你。”,赞同
安全事故陕西韩城煤矿发生矿难井下28名矿工全部遇难！,伤心
保护地球`拉紧我们的手！总算看到一条新的了，我已经被那面红旗搞得头昏脑胀了。俺是手机上网，翻了几页大半被那红旗的转贴占去大半页面，粉友们行行好，拜托少转少转，如果不希望把俺逼晕的话，哈哈。当国家经济取得了重要的飞跃，可是却忽略了发展与环境的关系。更深的来看，草民也是国家的植被，当经济发展忽略了草民的空间，自然而然，同时也破坏了被草民保护的政治土地，草民虽小，但却手牵着手漫山遍野的顽强生长，保护着一方水土，所以请关爱草民，民生小很重要。环境，民生，关爱祖国,感激
一大早，两个孩子为了点早餐的事把全家都吵醒了。其实只有我一个还在睡觉，可怜的娃,不满
。看过来，这里有6种抱宝宝的方法哈！你都会吗？最喜欢用哪个姿势抱宝宝呢？,好奇
青城派掌门居然关注日本AV女优苍井空！！！,惊讶
奇艺娱乐金鸡百花电影节我回来也学那段话了，还真没学会发现晚了，立即！金鸡百花电影节开幕式主持人王翰涛，带你了解独家后台花絮～～～～～,开心
这样穿真的好看吗?为啥我一点都不觉得好看啊...姑娘，你露得也太多些了吧？,不满
表示金在中的万年POSE也是这个千年“老大”！这才是我男银！MUA~数啊数，这个动作郑允浩做了多少遍多少年？你是最棒的，嗯！,崇拜
真的要走了。。。,伤心
好激动的现场，搞得我心里痒痒的摇摇晃晃版改变自己，看得我头晕——王力宏在兰州演唱改变自己,激动
丸醬出浴(像跳舞多些),激动
海底捞的三鲜锅底多少钱来着？努力地回忆啊回忆……,疑问
。让波兰人活得自由有尊严。,骄傲
"N多朋友出外OR回乡了!~一直喊出走的我还在宅!~今晚依旧听云海,BUT明天要早起!~明晚想去那个,但我知道机会好渺茫!~",期待
回复还湿着，看上去还是蓝紫色，不知道干了以后变什么颜色回复啥色啦？白天买了条深蓝色的床单，过过水吧~立马过出一盆紫药水来……洗了4次，尽管每次掉色出来的水都有所变浅，但仍是4盆紫药水……,困惑
哈哈打劫！！！！！一箱的ipad啊！我承认我想打劫了！哈哈,挑衅
居然今天也是武艺生日我不要跟这破小孩一天生日。。我不要啊。。,生气
"我想要。。。。。我也崩潰了！！！還有誰養?我也要啦!!!!!好得意呀!!!,你能不愛嗎???",激动
我们力宏向来态度都很好...的LOGO麦克群访@王力宏！力宏态度非常的好！,赞扬
哎呦我咋这么瓜哦,无语
学会也对心爱的人表达出来·哈哈…^^【“我爱你”的12种表达方式】1.汉语：我爱你；2.英语：爱老虎油；3.法语：也带嘛；4.德语：衣西里拔弟兮；5.荷兰：阿荣吼范丸；6.日本：阿姨兮带路；7.韩语：撒朗嗨哟；8.阿拉伯语：无黑不可。9.西班牙：得阿摸；10.意大利语：提阿么；11.希腊语：萨哈泼；12.俄罗斯：鸭鸡不鸭留不留；,赞同
开始攒钱，一定要给俺的MacPro配上#MagicTrackpad#……,期待
阿~哈~呙！哈哈哇哈哈。。这张更厉害很好的礼物啊。哈哈。。可爱的sa真可爱啊。。这是微博给小朋友六一儿童节的礼物吗？大清早人气那么高~~,激动
分享图片：看看那只是你的脚印,好奇
什么情况？！！这么容易就拿下来了？这要在贵台，肯定出人命。什么情况？女主持很无辜，男主持情绪稳定！,惊讶
我叉，这不是拉斐尔么真实版忍者神龟,惊讶
。【每日体育佩普的4号接班人】,期待
"今天早上下了场大雨之后,天气就变的超棒!",开心
奥巴马签字了，历史性的医疗改革保险法案从此成为美国法律。奥巴马用20支笔签医改法案，每支笔写一个字母，20支笔将送给20名促成医改法案的关键人物。,赞同
这位叫雀姐吗。辛苦了。。。今晚的红地毯，潇洒小姐是唯一一个和工作人员一起走的，雀姐的匍匐前进很拉风。,赞扬
哥我也笑了哥笑了，难得啊！！(cj_org-**-吃?。盯住它，四秒钟.......,开心
去看了下过去的单子……额，有本R18的静临……保佑海关不会扣吧OTL,疑问
星座小王子！你的幸运周8月11日至8月17日!,期待
谁还能水灵一辈子啊？缺心眼的小丸子也有不水灵的一天眯乃岬乃怠?,困惑
确实是玉楼，这种错误。。。哈哈，我惭愧鸟另，小楼内张的文字，应该是：爱花正芳，更爱关玉楼吧？其实我对小姜还是蛮有爱的,困惑
泪目偶做网站是技术活，搞得和菜市场一样讨价还价，木有意思。,不满
好，有进步::1、宜黄县委县政府接受调查，部分免职；2、钟如九等人恢复自由；3、抚州政府要求医院全力抢救伤者；4、维权律师、记者奔赴当地；5、媒体将暴力拆迁上升至违宪高度。——围观确实不能改变大局。但在一些事上，围观将使作恶者多些忌惮，受屈者多些希望。以此为今日之记。,期待
今天这场比赛太令我沮丧了这球假的，没法看了。,否定
借钱买房与抢朋友钱相似买房的事情的坚决不给借给他，又不是危难的时候。坚决不要借。钱只有放在自己手里才是真的，别的都是假的，你的钱每一分都是辛苦赚来的，看你那么辛苦我心都疼了你知道么。然后我娘哭啦……,不满
金秋十月天蟾京昆文化讲坛，邀请大家2010年10月23日（周六）上午10：00，走进逸夫舞台，聆听京剧旦角演员陈朝红先生深切怀念她的恩师，美人如玉—著名京剧旦角表演大师李玉茹先生的生平故事及艺术魅力！（此活动免票入场）,期待
多一天的休息，大家都很开心似的，可是我还得上班哦。是谁把五一长假取消的？讨厌！,不满
辛苦是人生的一种过程。为什么要笑，笑得太多也僵硬，僵硬就是不真实了，到笑得出来的时候自然会笑，请容我有多一点的自我。男人的魅力来自工作，男人一退休，已经等同于立即丧失魅力。倘若每样东西都只向钱看，而不计较理想，是太过失诸平衡了，肯定不足以把生命力维持下去。辛苦是人生的一种过程。（黎明）,思考
哈哈哈，杭州是个好地方!贾菔歉龊玫胤?,开心
这榨菜切得真粗！中午吃凉粉，八块一大盆,不满
我姐姐家3岁的小外孙也是溜溜的。动不动就是我的ipad呢？努力学习。再怎么也要撵上去。和他们一起成长。呵呵呵。老话说，活到老，学到老，不学就不老70后，80后，90后都out了，看看00后…………,好奇
很邪恶很肤浅我们是怎么看异性的？很犀利,思考
【你是几月出生の？看你属于什么人？】大家来认领吧～1月-诚实：2月-大方：3月-幼稚：4月-善良：5月-花心：6月-孝顺：7月-自恋：8月-孤僻：9月-聪明：10月-理智：11月-冷漠：12月-完美,疑问
老嫩同殺？第四名:射手座煮饭会的天秤座。,好奇
"衰………他们也有老的时候~放长双眼看吧！有病..咁有钱开飞机嘛..坐乜鬼地铁..咁有钱自己开车啦想同距地讲～“收皮啦～大把人有钱过你地啦～滚！”贱男狗女不顾车上拥挤,把大包物品放在坐位上,有老者想坐下来,被他们出口大骂.真是太给广州抹黑了!两人在地铁上不断上演激情动作,另周围人都看不下去,车上有人让坐给老伯后，对两人加以指责,并让两人向老伯道歉.两人不但没有道歉,还口出狂言,说车上人一月收入还不够他们喝个早茶等等...",不满
全球最最最最最最最最骄傲星座排名，第三名：天秤；天哪，位居前三甲，哈哈水瓶。快来投票~,骄傲
一起睡，嗯，好的,安慰
放个假也搞得这样乱！杯具。收藏性。相当的形象这个嘛应该是中秋以及国庆放假最形象的一个时间表啦~~~,不满
时间选项里有个归属地时区，相当于你平时所在地时区，设置时间里还有个时区设置，相当与你漫游所在当地时区，当这两个时区设置的不同时，效果就是这样啦发现好多人不知道这个，我也得瑟一下，其实就是bb的显示多时区时间功能，与是否行货无关,好奇
若要人不知，除非己莫为：【微博的力量】你敢动手，就把你挂上微博！,挑衅
Richard与四大美人~~~华娱卫视六周年台庆盛典，来了好多明星哦！而且李台长也很有明星相的~~嘿嘿！身边也是美女如云呢！,开心
::【香港市民到菲律宾驻港总领使馆外抗议】菲律宾警察手头无枪，何以救人？——香港市民火了，多位身穿黑衣的市民，在菲律宾驻港总领使馆外默哀抗议。让我们在微博上声援他们！为了我们死去的同胞！,生气
呵呵，这个要能坚持向上级认真表达不同的观点是多么可贵但又多么需要勇气的事情。勉励自己对上保持勇气和信心，对下鼓励并保护这种氛围,赞扬
逮着耗子就是好猫！小平同志说过，贫穷不是社会主义。物质是土壤，精神是大树，没有物质文明的繁荣，何来精神文明大树的参天？穷了物质，富了精神。徒⒍邮且蠹腋黄鹄矗皇侨们钊烁睢?,赞同
"轉發微博。要相信上帝是公平的,呼吁MM们看过来",感激
明年还要哪几站。只有这四站了么。12月11日温州欢唱会拉开帷幕，快男第一场赛后集体亮相。你们准备好了吗重新回到华丽的舞台。,期待
超萌哈哈哈，这就是我以后想的呀！你们也要做好朋友噢！相处得还真是融洽我只是一个新款发圈。（来源:）,开心
两张明晚的亚运篮球赛门票，不给力啊，明天满课···没机会了！！！,不满
"哪个？M好好玩在泰国的唱片店看到我们的CD,好全在这边买到了在韩国找了好久没找到的书，还有一张""古老""的cd，哈哈，真怀旧，带回去给他们看~",惊讶
清华国学四大导师之一的梁启超，上课的第一句话是：“兄弟我是没什么学问的。”然后，稍微顿了顿，等大家的议论声小了点，眼睛往天花板上看着，又慢悠悠地补充一句：“兄弟我还是有些学问的。”头一句话谦虚得很，后一句话又极自负，他用的是先抑后扬法。,赞同
月亮姐姐！！！大家怎么知道我开微博了？突然这么多人回复我。哇咔咔！我编辑了什么内容？哇哈哈哈。我还土着呢！！根本不知道咋整这个东东！！嘿嘿，大家这么一关注，我还觉得这东西有点意思！,激动
特别的日子突然感慨良多这个节日并不想怎么过真正有心每天都是节日我更喜欢平平淡淡的幸福,思考
LILO。不管是吸毒酗酒同性恋我还是很爱这个女人~,骄傲
我们也不知道啊。好搞笑的联婚。。。,疑问
。现在来这里拍《唐山大地震》都不用布景,期待
冰冰姐总是能看到本质这苹果没什么稀罕，诗配的太有湿意了果实的视野是遵跪的，花儿的视野是舔美的，但还是让偶做夜的事业吧，夜是钱熏滴，永远垂着律阴的……,思考
好似幾好味咁。午餐~~~,开心
jump本周休刊。,困惑
完整写的好！转…感人，转！妈妈一年前就去世了，去世之前录下那三句话，不想影响你的治疗……,感激
【冬天起床图】今天，您挣扎了没？,期待
哈哈哈，太欢乐了“抽耳光”快闪活动第一个深得吾心搞起顶！！搞起！！！组个拆拆团！！！无【七夕情人节单身男女整蛊攻略】嘘，偷偷的看，偷偷的学，偷偷的转。,激动
这头发有20cm高没~~,好奇
自我安慰::。嫁给经济适用男的10大好处，支持哈哈们看看呃！,安慰
。玩猫者..........................,崇拜
哎呀，这闺女眼熟啊，这是谁啊，这么清纯？对说：哈哈，妹妹看看这是谁啊？,崇拜
香港下着大雨！真的很难过！为正在菲律宾的香港朋友祈祷！祝愿平安！,伤心
我刚用画了一幅【BUZHIDAO】不错吧？点后面连接你也试试吧：或看更多童鞋们的大作→,好奇
回复是啊新浪的表情愈加有趣儿了这小狗的动作还真多O(∩_∩)O哈哈~,开心
今天全国上下一片“红”，希望将来的中国不是“红色”的，谢绝联想,不满
说得对啊。任何男人离不开女人的光环，一旦失去这光环，男人将变得暗然失色，因为一个成功男人的后面，定有一位或几位伟大的女人。,赞同
看见了吗？羞涩的两个中指指节全都破了，可以说是....肉微微翻起....,疑问
你的高见？那就见见你的智慧吧？！哈哈，咱聊得开心就好。:这可是见仁见智的话题你赞成“裸婚”吗？你是怎么看待“裸婚”的？请大伙围绕这两个问题谈下。筒子们，童鞋们，排好队一个一个发言……,好奇
回复“咖啡”是经常上桌！林导就点过吧？！哈哈哈！小伙，你认错人了，俺不是，也仅是路过的一小伙，照片是本人的过去式，哈！别介意，开个玩笑是她的学生还是工作人员。昨晚和康熙大帝导演林姐去泰式松骨，电视放新闻，一会儿朝鲜一会儿伊朗，我说君子居必择乡、游必就士，不要以为跟流氓站一边儿你就可以无赖了！大众趣味也一样，经常听到一些人饭桌上吹牛认识某某大官或者某某黑社会，其实他是他你是你，认识算个屁，他能罩着你吗。。。,好奇
哈哈！Iloveutoo,开心
回复俺们主要做小说，您有新长篇？，可塑也没见你正经做俺的酥啊。请猛击“想读”。请帮转。,惊讶
果然好准，不过我睇到天平噶，觉得劲搞笑，某人记得啦，去呵护下啦，会没事噶，我撑你遗憾？该来还是会来的【今年12星座最终留下啥遗憾】从我遇见你的那天起，我所做的每一件事都是为了接近你。,好奇
生命！不知为什么，我想到了学校里的孩子。这是像海鲜一样为了保鲜么？人类太有想象力了,惊讶
有机会【得“礼”不饶人HR伴侣真情大派送】自开通新浪微博以来，我们始终坚持提供高品质职场内容，与万千博友一起成长。为感谢博友们的支持，现在起，凡成为HR伴侣官网粉丝并本帖者，第10，20位,期待
"那啥看来还是要自重,已经有人误会成钙片截图了切~还没用寝技神马的压来压去已经很自觉了这不是正常体位么==这个体位..摸下巴而且还是sakamoto，忒邪恶配合N野身体微微的摆动这一段我得好害羞==",害羞
《周末画报》这期讲了一个“微博中毒症”，里面条条我都符合--,好奇
【裸体】地点：茅岩河上（中国）。,不安
可爱、让人心痛的宝宝。催人泪下的照片，为玉树祈福！,伤心
